component_name,component_type,calling_component,calling_type
NCCON020,COBOL,ZZCC0701,COPYBOOK
NCCON020,COBOL,ZZCC1501,COPYBOOK
NCCON020,COBOL,ZZCC0402,COPYBOOK
NCCON020,COBOL,ZZCC0202,COPYBOOK
NCCON020,COBOL,NCCU8G00,COBOL
NCCON020,COBOL,ZZCU0013,COBOL
NCCON020,COBOL,ZZCU0006,COBOL
NCCON020,COBOL,ZZCU0014,COBOL
NCCON020,COBOL,ZZCU0007,COBOL
NCCON020,COBOL,ZZCU0009,COBOL
NCCON020,COBOL,UUCO2431,COBOL
NCCON020,COBOL,ZZCU0035,COBOL
NCCON020,COBOL,ZZCU0015,COBOL
NCCON020,COBOL,ZZCU0011,COBOL
NCCON020,COBOL,NCCON000,COBOL
NCCON020,COBOL,NCCO5020,COBOL
NCCON020,COBOL,NCCO5120,COBOL
NCCON020,COBOL,NPCO0400,COBOL
NCCON030,COBOL,UUCC5124,COPYBOOK
NCCON030,COBOL,ZZCC0901,COPYBOOK
NCCON030,COBOL,NCCC8G00,COPYBOOK
NCCON030,COBOL,ZZCC1101,COPYBOOK
NCCON030,COBOL,ZZCC1301,COPYBOOK
NCCON030,COBOL,ZZCC0001,COPYBOOK
NCCON030,COBOL,ZZCC0601,COPYBOOK
NCCON030,COBOL,ZZCC1401,COPYBOOK
NCCON030,COBOL,ZZCC0701,COPYBOOK
NCCON030,COBOL,ZZCC1501,COPYBOOK
NCCON030,COBOL,ZZCC0801,COPYBOOK
NCCON030,COBOL,ZZCC0402,COPYBOOK
NCCON030,COBOL,ZZCC0202,COPYBOOK
NCCON030,COBOL,NCCU8G00,COBOL
NCCON030,COBOL,ZZCU0013,COBOL
NCCON030,COBOL,ZZCU0006,COBOL
NCCON030,COBOL,ZZCU0014,COBOL
NCCON030,COBOL,ZZCU0007,COBOL
NCCON030,COBOL,ZZCU0009,COBOL
NCCON030,COBOL,ZZCU0008,COBOL
NCCON030,COBOL,UUCO2431,COBOL
NCCON030,COBOL,ZZCU0035,COBOL
NCCON030,COBOL,ZZCU0015,COBOL
NCCON030,COBOL,ZZCU0011,COBOL
NCCON030,COBOL,NCCON000,COBOL
NCCON030,COBOL,NCCON010,COBOL
NCCON030,COBOL,NCCON030,COBOL
NCCON030,COBOL,NCCO5030,COBOL
NCCON030,COBOL,NCCO5130,COBOL
NCCON030,COBOL,NPCO1200,COBOL
NCCON040,COBOL,UUCC5124,COPYBOOK
NCCON040,COBOL,NCCC8G00,COPYBOOK
NCCON040,COBOL,ZZCC1101,COPYBOOK
NCCON040,COBOL,ZZCC1301,COPYBOOK
NCCON040,COBOL,ZZCC0001,COPYBOOK
NCCON040,COBOL,ZZCC0601,COPYBOOK
NCCON040,COBOL,ZZCC1401,COPYBOOK
NCCON040,COBOL,ZZCC0701,COPYBOOK
NCCON040,COBOL,ZZCC1501,COPYBOOK
NCCON040,COBOL,ZZCC0402,COPYBOOK
NCCON040,COBOL,ZZCC0202,COPYBOOK
NCCON040,COBOL,NCCU8G00,COBOL
NCCON040,COBOL,ZZCU0013,COBOL
NCCON040,COBOL,ZZCU0006,COBOL
NCCON040,COBOL,ZZCU0014,COBOL
NCCON040,COBOL,ZZCU0007,COBOL
NCCON040,COBOL,ZZCU0009,COBOL
NCCON040,COBOL,ZZCU0015,COBOL
NCCON040,COBOL,ZZCU0011,COBOL
NCCON040,COBOL,NCCON000,COBOL
NCCON040,COBOL,NCCO5040,COBOL
NCCON040,COBOL,NCCO5140,COBOL
NCCU8G00,COBOL,NCCC8G00,COPYBOOK
NCCU8G00,COBOL,ZZCC0001,COPYBOOK
NCCU8G00,COBOL,ZZCC0601,COPYBOOK
NCCU8G00,COBOL,ZZCC1301,COPYBOOK
NCCU8G00,COBOL,ZZCC1101,COPYBOOK
NCCU8G00,COBOL,ZZCC1501,COPYBOOK
NCCU8G00,COBOL,ZZCU0015,COBOL
NCCU8G00,COBOL,ZZCU0011,COBOL
NCCU8G00,COBOL,ZZCU0006,COBOL
NCCU8G00,COBOL,ZZCU0013,COBOL
NFCB9017,COBOL,NFCC9017,COPYBOOK
NFCBDEL0,COBOL,SQLCA,DCLGEN
NFCBDEL0,COBOL,SCNFCONT,DCLGEN
NFCBDMU0,COBOL,NFCC9017,COPYBOOK
NFCBDMU0,COBOL,NFCCPND0,COPYBOOK
NFCBDMU0,COBOL,NFCCNAV1,COPYBOOK
NFCBDMU0,COBOL,NFCCNAV2,COPYBOOK
NFCBDMU0,COBOL,SQLCA,DCLGEN
NFCBDMU0,COBOL,NFCB9017,COBOL
NFCBDMU0,COBOL,NFCBNAV0,COBOL
NFCBDMV0,COBOL,PMCCMYC,COPYBOOK
NFCBDMV0,COBOL,PMCC3010,COPYBOOK
NFCBDMV0,COBOL,PMCC7016,COPYBOOK
NFCBDMV0,COBOL,NFCC9017,COPYBOOK
NFCBDMV0,COBOL,PMCCV2D,COPYBOOK
NFCBDMV0,COBOL,PMCCMIG,COPYBOOK
NFCBDMV0,COBOL,NFCCPND0,COPYBOOK
NFCBDMV0,COBOL,NFCB9017,COBOL
NFCBDMV0,COBOL,PMCB3010,COBOL
NFCBDMV0,COBOL,PMCB7016,COBOL
NFCBDMV0,COBOL,PMCUMYC,COBOL
NFCBNAV0,COBOL,SQLCA,DCLGEN
NFCBNAV0,COBOL,NFCCNAV2,COPYBOOK
NFCBNAV0,COBOL,NFCCDTHR,COPYBOOK
NFCBNAV0,COBOL,NFCCNAV1,COPYBOOK
NFCBNAV0,COBOL,NFCUDTHR,COBOL
NFCBNAV0,COBOL,DSNTIAR,COBOL
NFCBNAV0,COBOL,CEE3ABD,COBOL
NFCBNAV3,COBOL,NFCCNAV0,COPYBOOK
NFCBNAV3,COBOL,NFCCNAV1,COPYBOOK
NFCBNAV3,COBOL,NFCBNAV0,COBOL
NFCBORPH,COBOL,SQLCA,DCLGEN
NFCBORPH,COBOL,SCNFCONT,DCLGEN
NFCBORPH,COBOL,NFCICONT,DCLGEN
NFCBORPH,COBOL,SCNFCYDT,DCLGEN
NFCBORPH,COBOL,SCNFORPN,DCLGEN
NFCBPIDX,COBOL,NFCCNAV0,COPYBOOK
NFCBPIDX,COBOL,NFCCNAV1,COPYBOOK
NFCBPIDX,COBOL,NFCBNAV0,COBOL
NFCBRST0,COBOL,SQLCA,DCLGEN
NFCBRST0,COBOL,SCNFCONT,DCLGEN
NFCBRST1,COBOL,NFCCNAV1,COPYBOOK
NFCBRST1,COBOL,NFCCNAV0,COPYBOOK
NFCBRST1,COBOL,SQLCA,DCLGEN
NFCBRST1,COBOL,SCNFCONT,DCLGEN
NFCBRST1,COBOL,NFCBNAV0,COBOL
NFCBUP41,COBOL,NFCCNAV0,COPYBOOK
NFCBUP41,COBOL,NFCCNAV1,COPYBOOK
NFCBUP41,COBOL,NFCBNAV0,COBOL
NFCBUTL0,COBOL,NFCCPND0,COPYBOOK
NFCBUTL0,COBOL,NFCCNAV0,COPYBOOK
NFCBUTL0,COBOL,NFCCNAV1,COPYBOOK
NFCBUTL0,COBOL,NFCBNAV0,COBOL
NFCBUTL1,COBOL,NFCCPND0,COPYBOOK
NFCBUTL1,COBOL,NFCCNAV0,COPYBOOK
NFCBUTL1,COBOL,NFCCNAV1,COPYBOOK
NFCBUTL1,COBOL,NFCBNAV0,COBOL
NFCBUTL2,COBOL,NFCCNAV1,COPYBOOK
NFCBUTL2,COBOL,NFCCNAV0,COPYBOOK
NFCBUTL2,COBOL,NFCBNAV0,COBOL
NFCBUTL5,COBOL,UTCCEBSW,COPYBOOK
NFCBUTL5,COBOL,UTCCEBSB,COPYBOOK
NFCBUTL5,COBOL,DSNTIAR,COBOL
NFCBUTL5,COBOL,CEENCOD,COBOL
NFCBUTL5,COBOL,CEECMI,COBOL
NFCBUTL5,COBOL,CEESGL,COBOL
NFCBUTL5,COBOL,DSTABEND,COBOL
NFCBUTL6,COBOL,UTCCEBSW,COPYBOOK
NFCBUTL6,COBOL,UTCCEBSB,COPYBOOK
NFCBUTL6,COBOL,DSNTIAR,COBOL
NFCBUTL6,COBOL,CEENCOD,COBOL
NFCBUTL6,COBOL,CEECMI,COBOL
NFCBUTL6,COBOL,CEESGL,COBOL
NFCBUTL6,COBOL,DSTABEND,COBOL
NFCONAV0,COBOL,SQLCA,DCLGEN
NFCONAV0,COBOL,NFCCNAV2,COPYBOOK
NFCONAV0,COBOL,NFCCDTHR,COPYBOOK
NFCONAV0,COBOL,NFCUDTHR,COBOL
NFCONAV0,COBOL,DSNTIAR,COBOL
NFCONAV3,COBOL,NFCCNAV0,COPYBOOK
NFCONAV3,COBOL,NFCONAV0,COBOL
NFCOPIDX,COBOL,NFCCNAV0,COPYBOOK
NFCOPIDX,COBOL,NFCCNAV1,COPYBOOK
NFCOPIDX,COBOL,NFCONAV0,COBOL
NFCUADBF,COBOL,SCNFADBF,DCLGEN
NFCUADBF,COBOL,SQLCA,DCLGEN
NFCUADBF,COBOL,NFCCDB20,COPYBOOK
NFCUAGNM,COBOL,SCNFAGNM,DCLGEN
NFCUAGNM,COBOL,NFCIAGNM,DCLGEN
NFCUAGNM,COBOL,SQLCA,DCLGEN
NFCUAGNM,COBOL,NFCCDB20,COPYBOOK
NFCUAHAQ,COBOL,SCNFAHAQ,DCLGEN
NFCUAHAQ,COBOL,SQLCA,DCLGEN
NFCUAHAQ,COBOL,NFCCDB20,COPYBOOK
NFCUAHBD,COBOL,SCNFAHBD,DCLGEN
NFCUAHBD,COBOL,SQLCA,DCLGEN
NFCUAHBD,COBOL,NFCCDB20,COPYBOOK
NFCUAHBF,COBOL,SCNFAHBF,DCLGEN
NFCUAHBF,COBOL,SQLCA,DCLGEN
NFCUAHBF,COBOL,NFCCDB20,COPYBOOK
NFCUAHEV,COBOL,SCNFAHEV,DCLGEN
NFCUAHEV,COBOL,SQLCA,DCLGEN
NFCUAHEV,COBOL,NFCCDB20,COPYBOOK
NFCUAHME,COBOL,SCNFAHME,DCLGEN
NFCUAHME,COBOL,SQLCA,DCLGEN
NFCUAHME,COBOL,NFCCDB20,COPYBOOK
NFCUAHPM,COBOL,SCNFAHPM,DCLGEN
NFCUAHPM,COBOL,SQLCA,DCLGEN
NFCUAHPM,COBOL,NFCCDB20,COPYBOOK
NFCUAHRF,COBOL,SCNFAHRF,DCLGEN
NFCUAHRF,COBOL,SQLCA,DCLGEN
NFCUAHRF,COBOL,NFCCDB20,COPYBOOK
NFCUAHRV,COBOL,SCNFAHRV,DCLGEN
NFCUAHRV,COBOL,SQLCA,DCLGEN
NFCUAHRV,COBOL,NFCCDB20,COPYBOOK
NFCUAHXT,COBOL,SCNFAHXT,DCLGEN
NFCUAHXT,COBOL,SQLCA,DCLGEN
NFCUAHXT,COBOL,NFCCDB20,COPYBOOK
NFCUAUMS,COBOL,SCNFAUMS,DCLGEN
NFCUAUMS,COBOL,SQLCA,DCLGEN
NFCUAUMS,COBOL,NFCCDB20,COPYBOOK
NFCUCADR,COBOL,SCNFCADR,DCLGEN
NFCUCADR,COBOL,SQLCA,DCLGEN
NFCUCADR,COBOL,NFCCDB20,COPYBOOK
NFCUCMAG,COBOL,SCNFCMAG,DCLGEN
NFCUCMAG,COBOL,SQLCA,DCLGEN
NFCUCMAG,COBOL,NFCCDB20,COPYBOOK
NFCUCMHD,COBOL,SCNFCMHD,DCLGEN
NFCUCMHD,COBOL,SQLCA,DCLGEN
NFCUCMHD,COBOL,NFCCDB20,COPYBOOK
NFCUCMPS,COBOL,SCNFCMPS,DCLGEN
NFCUCMPS,COBOL,SQLCA,DCLGEN
NFCUCMPS,COBOL,NFCCDB20,COPYBOOK
NFCUCONT,COBOL,SCNFCONT,DCLGEN
NFCUCONT,COBOL,NFCICONT,DCLGEN
NFCUCONT,COBOL,SQLCA,DCLGEN
NFCUCONT,COBOL,NFCCDB20,COPYBOOK
NFCUCUDT,COBOL,SCNFCUDT,DCLGEN
NFCUCUDT,COBOL,NFCICUDT,DCLGEN
NFCUCUDT,COBOL,SQLCA,DCLGEN
NFCUCUDT,COBOL,NFCCDB20,COPYBOOK
NFCUCUST,COBOL,SCNFCUST,DCLGEN
NFCUCUST,COBOL,NFCICUST,DCLGEN
NFCUCUST,COBOL,SQLCA,DCLGEN
NFCUCUST,COBOL,NFCCDB20,COPYBOOK
NFCUCYDT,COBOL,SCNFCYDT,DCLGEN
NFCUCYDT,COBOL,SQLCA,DCLGEN
NFCUCYDT,COBOL,NFCCDB20,COPYBOOK
NFCUDALL,COBOL,SQLCA,DCLGEN
NFCUDALL,COBOL,NFCCDB20,COPYBOOK
NFCUDTHR,COBOL,PMCCMYC,COPYBOOK
NFCUDTHR,COBOL,SCNFCYDT,DCLGEN
NFCUDTHR,COBOL,SQLCA,DCLGEN
NFCUDTHR,COBOL,NFCCDTHR,COPYBOOK
NFCUDTHR,COBOL,PMCUMYC,COBOL
NFCULFBD,COBOL,SCNFLFBD,DCLGEN
NFCULFBD,COBOL,NFCILFBD,DCLGEN
NFCULFBD,COBOL,SQLCA,DCLGEN
NFCULFBD,COBOL,NFCCDB20,COPYBOOK
NFCULFBE,COBOL,SCNFLFBE,DCLGEN
NFCULFBE,COBOL,SQLCA,DCLGEN
NFCULFBE,COBOL,NFCCDB20,COPYBOOK
NFCULFBF,COBOL,SCNFLFBF,DCLGEN
NFCULFBF,COBOL,SQLCA,DCLGEN
NFCULFBF,COBOL,NFCCDB20,COPYBOOK
NFCULFCO,COBOL,SCNFLFCO,DCLGEN
NFCULFCO,COBOL,SQLCA,DCLGEN
NFCULFCO,COBOL,NFCCDB20,COPYBOOK
NFCULFGE,COBOL,SCNFLFGE,DCLGEN
NFCULFGE,COBOL,SQLCA,DCLGEN
NFCULFGE,COBOL,NFCCDB20,COPYBOOK
NFCULFSP,COBOL,SCNFLFSP,DCLGEN
NFCULFSP,COBOL,NFCILFSP,DCLGEN
NFCULFSP,COBOL,SQLCA,DCLGEN
NFCULFSP,COBOL,NFCCDB20,COPYBOOK
NFCULFUT,COBOL,SCNFLFUT,DCLGEN
NFCULFUT,COBOL,SQLCA,DCLGEN
NFCULFUT,COBOL,NFCCDB20,COPYBOOK
NFCULFXT,COBOL,SCNFLFXT,DCLGEN
NFCULFXT,COBOL,SQLCA,DCLGEN
NFCULFXT,COBOL,NFCCDB20,COPYBOOK
NFCULPRI,COBOL,SCNFLFLE,DCLGEN
NFCULPRI,COBOL,SQLCA,DCLGEN
NFCULPRI,COBOL,NFCCDB20,COPYBOOK
NFCUNAV1,COBOL,PMCCMYC,COPYBOOK
NFCUNAV1,COBOL,NFCCPND0,COPYBOOK
NFCUNAV1,COBOL,NFCCDB20,COPYBOOK
NFCUNAV1,COBOL,PMCCV2D,COPYBOOK
NFCUNAV1,COBOL,PMCCMIG,COPYBOOK
NFCUNAV1,COBOL,SQLCA,DCLGEN
NFCUNAV1,COBOL,SCNFADBF,DCLGEN
NFCUNAV1,COBOL,SCNFAGNM,DCLGEN
NFCUNAV1,COBOL,NFCIAGNM,DCLGEN
NFCUNAV1,COBOL,SCNFAHAQ,DCLGEN
NFCUNAV1,COBOL,SCNFAHBD,DCLGEN
NFCUNAV1,COBOL,SCNFAHBF,DCLGEN
NFCUNAV1,COBOL,SCNFAHEV,DCLGEN
NFCUNAV1,COBOL,SCNFAHME,DCLGEN
NFCUNAV1,COBOL,SCNFAHPM,DCLGEN
NFCUNAV1,COBOL,SCNFAHRF,DCLGEN
NFCUNAV1,COBOL,SCNFAHRV,DCLGEN
NFCUNAV1,COBOL,SCNFAHXT,DCLGEN
NFCUNAV1,COBOL,SCNFAUMS,DCLGEN
NFCUNAV1,COBOL,SCNFCADR,DCLGEN
NFCUNAV1,COBOL,SCNFCMAG,DCLGEN
NFCUNAV1,COBOL,SCNFCMHD,DCLGEN
NFCUNAV1,COBOL,SCNFCMPS,DCLGEN
NFCUNAV1,COBOL,SCNFCONT,DCLGEN
NFCUNAV1,COBOL,NFCICONT,DCLGEN
NFCUNAV1,COBOL,SCNFCUDT,DCLGEN
NFCUNAV1,COBOL,NFCICUDT,DCLGEN
NFCUNAV1,COBOL,SCNFCUST,DCLGEN
NFCUNAV1,COBOL,NFCICUST,DCLGEN
NFCUNAV1,COBOL,SCNFCYDT,DCLGEN
NFCUNAV1,COBOL,SCNFLFBD,DCLGEN
NFCUNAV1,COBOL,NFCILFBD,DCLGEN
NFCUNAV1,COBOL,SCNFLFBE,DCLGEN
NFCUNAV1,COBOL,SCNFLFBF,DCLGEN
NFCUNAV1,COBOL,SCNFLFCO,DCLGEN
NFCUNAV1,COBOL,SCNFLFGE,DCLGEN
NFCUNAV1,COBOL,SCNFLFSP,DCLGEN
NFCUNAV1,COBOL,NFCILFSP,DCLGEN
NFCUNAV1,COBOL,SCNFLFUT,DCLGEN
NFCUNAV1,COBOL,SCNFLFXT,DCLGEN
NFCUNAV1,COBOL,SCNFORPN,DCLGEN
NFCUNAV1,COBOL,SCNFRQUR,DCLGEN
NFCUNAV1,COBOL,NFCIRQUR,DCLGEN
NFCUNAV1,COBOL,SCNFTRNM,DCLGEN
NFCUNAV1,COBOL,SCNFUT7M,DCLGEN
NFCUNAV1,COBOL,SCNFUWAM,DCLGEN
NFCUNAV1,COBOL,SCNFLFLE,DCLGEN
NFCUNAV1,COBOL,NFCCNAV1,COPYBOOK
NFCUNAV1,COBOL,NFCCNAV2,COPYBOOK
NFCUNAV1,COBOL,NFCUCONT,COBOL
NFCUNAV1,COBOL,NFCUAHXT,COBOL
NFCUNAV1,COBOL,NFCUCUST,COBOL
NFCUNAV1,COBOL,NFCUUT7M,COBOL
NFCUNAV1,COBOL,NFCUCUDT,COBOL
NFCUNAV1,COBOL,NFCUCADR,COBOL
NFCUNAV1,COBOL,NFCUUWAM,COBOL
NFCUNAV1,COBOL,NFCUAUMS,COBOL
NFCUNAV1,COBOL,NFCUTRNM,COBOL
NFCUNAV1,COBOL,NFCUADBF,COBOL
NFCUNAV1,COBOL,NFCURQUR,COBOL
NFCUNAV1,COBOL,NFCUCMHD,COBOL
NFCUNAV1,COBOL,NFCUCMAG,COBOL
NFCUNAV1,COBOL,NFCUCMPS,COBOL
NFCUNAV1,COBOL,NFCUAGNM,COBOL
NFCUNAV1,COBOL,NFCULFGE,COBOL
NFCUNAV1,COBOL,NFCULFUT,COBOL
NFCUNAV1,COBOL,NFCULFSP,COBOL
NFCUNAV1,COBOL,NFCULFBD,COBOL
NFCUNAV1,COBOL,NFCULFBE,COBOL
NFCUNAV1,COBOL,NFCULFCO,COBOL
NFCUNAV1,COBOL,NFCULPRI,COBOL
NFCUNAV1,COBOL,NFCUAHEV,COBOL
NFCUNAV1,COBOL,NFCUAHPM,COBOL
NFCUNAV1,COBOL,NFCUAHRV,COBOL
NFCUNAV1,COBOL,NFCUAHBD,COBOL
NFCUNAV1,COBOL,NFCUAHME,COBOL
NFCUNAV1,COBOL,NFCUAHRF,COBOL
NFCUNAV1,COBOL,NFCUAHAQ,COBOL
NFCUNAV1,COBOL,NFCUORPN,COBOL
NFCUNAV1,COBOL,PMCUMYC,COBOL
NFCUNAV2,COBOL,PMCCMYC,COPYBOOK
NFCUNAV2,COBOL,NFCCPND0,COPYBOOK
NFCUNAV2,COBOL,NFCCDB20,COPYBOOK
NFCUNAV2,COBOL,PMCCV2D,COPYBOOK
NFCUNAV2,COBOL,PMCCMIG,COPYBOOK
NFCUNAV2,COBOL,SQLCA,DCLGEN
NFCUNAV2,COBOL,SCNFADBF,DCLGEN
NFCUNAV2,COBOL,SCNFAGNM,DCLGEN
NFCUNAV2,COBOL,NFCIAGNM,DCLGEN
NFCUNAV2,COBOL,SCNFAHAQ,DCLGEN
NFCUNAV2,COBOL,SCNFAHBD,DCLGEN
NFCUNAV2,COBOL,SCNFAHBF,DCLGEN
NFCUNAV2,COBOL,SCNFAHEV,DCLGEN
NFCUNAV2,COBOL,SCNFAHME,DCLGEN
NFCUNAV2,COBOL,SCNFAHPM,DCLGEN
NFCUNAV2,COBOL,SCNFAHRF,DCLGEN
NFCUNAV2,COBOL,SCNFAHRV,DCLGEN
NFCUNAV2,COBOL,SCNFAHXT,DCLGEN
NFCUNAV2,COBOL,SCNFAUMS,DCLGEN
NFCUNAV2,COBOL,SCNFCADR,DCLGEN
NFCUNAV2,COBOL,SCNFCMAG,DCLGEN
NFCUNAV2,COBOL,SCNFCMHD,DCLGEN
NFCUNAV2,COBOL,SCNFCMPS,DCLGEN
NFCUNAV2,COBOL,SCNFCONT,DCLGEN
NFCUNAV2,COBOL,NFCICONT,DCLGEN
NFCUNAV2,COBOL,SCNFCUDT,DCLGEN
NFCUNAV2,COBOL,NFCICUDT,DCLGEN
NFCUNAV2,COBOL,SCNFCUST,DCLGEN
NFCUNAV2,COBOL,NFCICUST,DCLGEN
NFCUNAV2,COBOL,SCNFCYDT,DCLGEN
NFCUNAV2,COBOL,SCNFLFBD,DCLGEN
NFCUNAV2,COBOL,NFCILFBD,DCLGEN
NFCUNAV2,COBOL,SCNFLFBE,DCLGEN
NFCUNAV2,COBOL,SCNFLFBF,DCLGEN
NFCUNAV2,COBOL,SCNFLFCO,DCLGEN
NFCUNAV2,COBOL,SCNFLFGE,DCLGEN
NFCUNAV2,COBOL,SCNFLFSP,DCLGEN
NFCUNAV2,COBOL,NFCILFSP,DCLGEN
NFCUNAV2,COBOL,SCNFLFUT,DCLGEN
NFCUNAV2,COBOL,SCNFLFXT,DCLGEN
NFCUNAV2,COBOL,SCNFORPN,DCLGEN
NFCUNAV2,COBOL,SCNFRQUR,DCLGEN
NFCUNAV2,COBOL,NFCIRQUR,DCLGEN
NFCUNAV2,COBOL,SCNFTRNM,DCLGEN
NFCUNAV2,COBOL,SCNFUT7M,DCLGEN
NFCUNAV2,COBOL,SCNFUWAM,DCLGEN
NFCUNAV2,COBOL,SCNFLFLE,DCLGEN
NFCUNAV2,COBOL,NFCCNAV1,COPYBOOK
NFCUNAV2,COBOL,NFCCNAV2,COPYBOOK
NFCUNAV2,COBOL,NFCUCONT,COBOL
NFCUNAV2,COBOL,NFCUDALL,COBOL
NFCUNAV2,COBOL,PCCB0012,COBOL
NFCUNAV2,COBOL,NFCUCUST,COBOL
NFCUNAV2,COBOL,NFCUCUDT,COBOL
NFCUNAV2,COBOL,NFCUCADR,COBOL
NFCUNAV2,COBOL,NFCUUWAM,COBOL
NFCUNAV2,COBOL,NFCUUT7M,COBOL
NFCUNAV2,COBOL,NFCUAGNM,COBOL
NFCUNAV2,COBOL,NFCUCMHD,COBOL
NFCUNAV2,COBOL,NFCUCMAG,COBOL
NFCUNAV2,COBOL,NFCUCMPS,COBOL
NFCUNAV2,COBOL,NFCUAUMS,COBOL
NFCUNAV2,COBOL,NFCUADBF,COBOL
NFCUNAV2,COBOL,NFCUTRNM,COBOL
NFCUNAV2,COBOL,NFCURQUR,COBOL
NFCUNAV2,COBOL,NFCUAHXT,COBOL
NFCUNAV2,COBOL,NFCUAHBF,COBOL
NFCUNAV2,COBOL,NFCUAHEV,COBOL
NFCUNAV2,COBOL,NFCUAHBD,COBOL
NFCUNAV2,COBOL,NFCUAHPM,COBOL
NFCUNAV2,COBOL,NFCUAHRV,COBOL
NFCUNAV2,COBOL,NFCUAHRF,COBOL
NFCUNAV2,COBOL,NFCUAHME,COBOL
NFCUNAV2,COBOL,NFCUAHAQ,COBOL
NFCUNAV2,COBOL,NFCULFXT,COBOL
NFCUNAV2,COBOL,NFCULFBF,COBOL
NFCUNAV2,COBOL,NFCULFBD,COBOL
NFCUNAV2,COBOL,NFCULFBE,COBOL
NFCUNAV2,COBOL,NFCULFGE,COBOL
NFCUNAV2,COBOL,NFCULFSP,COBOL
NFCUNAV2,COBOL,NFCULFUT,COBOL
NFCUNAV2,COBOL,NFCULFCO,COBOL
NFCUNAV2,COBOL,NFCULPRI,COBOL
NFCUNAV2,COBOL,NFCUORPN,COBOL
NFCUNAV2,COBOL,PMCUMYC,COBOL
NFCUNAV2,COBOL,SAAB0110,COBOL
NFCUORPN,COBOL,SCNFORPN,DCLGEN
NFCUORPN,COBOL,SQLCA,DCLGEN
NFCUORPN,COBOL,NFCCDB20,COPYBOOK
NFCURQUR,COBOL,SCNFRQUR,DCLGEN
NFCURQUR,COBOL,NFCIRQUR,DCLGEN
NFCURQUR,COBOL,SQLCA,DCLGEN
NFCURQUR,COBOL,NFCCDB20,COPYBOOK
NFCUTRNM,COBOL,SCNFTRNM,DCLGEN
NFCUTRNM,COBOL,SQLCA,DCLGEN
NFCUTRNM,COBOL,NFCCDB20,COPYBOOK
NFCUUT7M,COBOL,SCNFUT7M,DCLGEN
NFCUUT7M,COBOL,SQLCA,DCLGEN
NFCUUT7M,COBOL,NFCCDB20,COPYBOOK
NFCUUWAM,COBOL,SCNFUWAM,DCLGEN
NFCUUWAM,COBOL,SQLCA,DCLGEN
NFCUUWAM,COBOL,NFCCDB20,COPYBOOK
NP11096C,COBOL,PCSTCT,COPYBOOK
NP11096C,COBOL,NP11096A,COBOL
NP11096C,COBOL,NP11097C,COBOL
NP11097C,COBOL,NP1197M,COPYBOOK
NP11097C,COBOL,PCSTCT,COPYBOOK
NP11097C,COBOL,NP11097,MAPS
NP11097C,COBOL,NP1197M,MAPS
NP11098C,COBOL,PCSTCT,COPYBOOK
NPAB0011,COBOL,UUCC5022,COPYBOOK
NPAB0011,COBOL,UUCC5023,COPYBOOK
NPAB0011,COBOL,UUCC5076,COPYBOOK
NPAB0011,COBOL,UUCC5077,COPYBOOK
NPAB0011,COBOL,ZZCC1301,COPYBOOK
NPAB0011,COBOL,ZZCC0001,COPYBOOK
NPAB0011,COBOL,ZZCC0601,COPYBOOK
NPAB0011,COBOL,ZZCC0801,COPYBOOK
NPAB0011,COBOL,ZZCU0009,COBOL
NPAB0011,COBOL,ZZCU0013,COBOL
NPAB0011,COBOL,ZZCU0006,COBOL
NPAB0011,COBOL,ZZCU0008,COBOL
NPBO0030,COBOL,IPCB0025,COBOL
NPC0070D,COBOL,NPC0070X,COBOL
NPC0070D,COBOL,NPC0070I,COBOL
NPC0070D,COBOL,NPC0070O,COBOL
NPC0070D,COBOL,CEEHDLR,COBOL
NPC0070D,COBOL,CEEHDLU,COBOL
NPC0070D,COBOL,CEEMGET,COBOL
NPC0070D,COBOL,NPC0070J,COBOL
NPC0070D,COBOL,CEE3SRP,COBOL
NPC0070D,COBOL,CEENCOD,COBOL
NPC0070D,COBOL,CEESGL,COBOL
NPC0070D,COBOL,CEECMI,COBOL
NPC0070D,COBOL,CEEMRCE,COBOL
NPC0070D,COBOL,NPC0070C,COBOL
NPC0070D,COBOL,NPC0070L,COBOL
NPC0070D,COBOL,NPC0070K,COBOL
NPC0070D,COBOL,XCHRFLTR,COBOL
NPCB0000,COBOL,SQLCA,DCLGEN
NPCB0000,COBOL,SCUWRQWD,DCLGEN
NPCB0000,COBOL,SCNFCONT,DCLGEN
NPCB0000,COBOL,SCNFAHBD,DCLGEN
NPCB0000,COBOL,SCNFLFBD,DCLGEN
NPCB0000,COBOL,SCPMCONT,DCLGEN
NPCB0000,COBOL,SCPMAHBD,DCLGEN
NPCB0000,COBOL,SCPMLFBD,DCLGEN
NPCB0000,COBOL,ABEND,COBOL
NPCB0002,COBOL,MIBINFOR,COPYBOOK
NPCB0002,COBOL,Y2KCOBOL,COPYBOOK
NPCB0002,COBOL,SQLCA,DCLGEN
NPCB0002,COBOL,SCUWRQWD,DCLGEN
NPCB0002,COBOL,UUCC7012,DCLGEN
NPCB0002,COBOL,ABEND,COBOL
NPCB0003,COBOL,NPCC0100,COPYBOOK
NPCB0003,COBOL,ABEND,COBOL
NPCB0003,COBOL,NPCU0030,COBOL
NPCB0003,COBOL,NPCU0020,COBOL
NPCB0004,COBOL,SQLCA,DCLGEN
NPCB0004,COBOL,Y2KCOBOL,COPYBOOK
