calling_component_name,calling_component_type,app_name,app_owner,called_component_name,called_component_type,call_type,instance
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",UUCC5066,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",PPCC8200,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC1401,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC0701,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC2401,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC0402,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCC0202,COPYBOOK,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",PPCU8200,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCU0024,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCU0007,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",ZZCU0011,COBOL,DYNAMIC,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",PPCOP115,COBOL,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",PPCOP120,COBOL,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",PPCO5115,COBOL,,Columbus
PPCOP120,COBOL,Policy Pages,"Hutto, Amy",PPCO5120,COBOL,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",UUCC5066,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",PPCC8200,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC1401,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC0701,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC0402,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCC0202,COPYBOOK,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",PPCU8200,COBOL,DYNAMIC,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCU0007,COBOL,DYNAMIC,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",ZZCU0011,COBOL,DYNAMIC,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",PPCOP115,COBOL,,Columbus
PPCOP125,COBOL,Policy Pages,"Hutto, Amy",PPCO5125,COBOL,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",UUCC5066,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",PPCC8200,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC1401,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC0701,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC0402,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCC0202,COPYBOOK,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",PPCU8200,COBOL,DYNAMIC,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCU0007,COBOL,DYNAMIC,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",ZZCU0011,COBOL,DYNAMIC,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",PPCOP130,COBOL,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",PPCOP115,COBOL,,Columbus
PPCOP130,COBOL,Policy Pages,"Hutto, Amy",PPCO5130,COBOL,,Columbus
PPCOP200,COBOL,Policy Pages,"Hutto, Amy",UUCC7076,DCLGEN,,Columbus
PPCOP200,COBOL,Policy Pages,"Hutto, Amy",UUCC7077,DCLGEN,,Columbus
PPCOP200,COBOL,Policy Pages,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PPCOP200,COBOL,Policy Pages,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PPCOP210,COBOL,Policy Pages,"Hutto, Amy",UUCC7076,DCLGEN,,Columbus
PPCOP210,COBOL,Policy Pages,"Hutto, Amy",UUCC7077,DCLGEN,,Columbus
PPCOP210,COBOL,Policy Pages,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PPCOP210,COBOL,Policy Pages,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",PPCC8200,COPYBOOK,,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCC1501,COPYBOOK,,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCU0015,COBOL,DYNAMIC,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCU0011,COBOL,DYNAMIC,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
PPCU8200,COBOL,Policy Pages,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",PPCC8500,COPYBOOK,,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCC1501,COPYBOOK,,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCU0015,COBOL,DYNAMIC,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCU0011,COBOL,DYNAMIC,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
PPCU8500,COBOL,Policy Pages,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
PPFC0005,COBOL,Policy Pages,"Hutto, Amy",UTCB0130,COBOL,STATIC,Columbus
PPFC0006,COBOL,Policy Pages,"Hutto, Amy",UTCB0130,COBOL,STATIC,Columbus
PPFC0010,COBOL,Policy Pages,"Hutto, Amy",UTCB0130,COBOL,STATIC,Columbus
PPFC0035,COBOL,Policy Pages,"Hutto, Amy",UTCB0130,COBOL,STATIC,Columbus
PPPC0015,COBOL,Policy Pages,"Hutto, Amy",MPRMC001,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",PRC0100X,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",PRC0100I,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",PRC0100O,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEEHDLR,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEEHDLU,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEEMGET,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",PRC0100J,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEE3SRP,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEENCOD,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEESGL,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEECMI,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",CEEMRCE,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",PRC0100C,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",PRC0100L,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",PRC0100K,COBOL,STATIC,Columbus
PRC0100D,COBOL,Rerates,"Hutto, Amy",XCHRFLTR,COBOL,STATIC,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",PMBPHTRL,COPYBOOK,,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",PMCCNAV2,COPYBOOK,,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0001,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC,Columbus
PRCB0010,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0010,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0020,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",UTCC1001,COPYBOOK,,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",CLAIMEDI,COPYBOOK,,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",CMCB1040,COBOL,STATIC,Columbus
PRCB0030,COBOL,Rerates,"Hutto, Amy",UTAB1001,COBOL,DYNAMIC,Columbus
PRCB0040,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0040,COBOL,Rerates,"Hutto, Amy",UTCC1001,COPYBOOK,,Columbus
PRCB0040,COBOL,Rerates,"Hutto, Amy",CLAIMEDI,COPYBOOK,,Columbus
PRCB0040,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0040,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0040,COBOL,Rerates,"Hutto, Amy",CMCB1040,COBOL,STATIC,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",PRAMWAR1,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",PRAMWAR2,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",UTCC1001,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",PRAMWEEK,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",PRAMWAR3,COPYBOOK,,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",UTAB1001,COBOL,DYNAMIC,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",NPCB0005,COBOL,DYNAMIC,Columbus
PRCB0050,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",PRAMWAR1,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",PRAMWAR2,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",UTCC1001,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",PRAMWEEK,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",PRAMWAR3,COPYBOOK,,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",UTAB1001,COBOL,DYNAMIC,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",NPCB0005,COBOL,DYNAMIC,Columbus
PRCB0070,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",CIFCUSTC,COPYBOOK,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",CIFPOLC,COPYBOOK,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",UTCC1001,COPYBOOK,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",PRCCPRIV,COPYBOOK,,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",UTAB1001,COBOL,DYNAMIC,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",NPCB0006,COBOL,DYNAMIC,Columbus
PRCB0080,COBOL,Rerates,"Hutto, Amy",NPCB0005,COBOL,DYNAMIC,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",CIFCUSTC,COPYBOOK,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",CIFPOLC,COPYBOOK,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",UTCC1001,COPYBOOK,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",PRCCPRIV,COPYBOOK,,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",UTAB1001,COBOL,DYNAMIC,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC,Columbus
PRCB0081,COBOL,Rerates,"Hutto, Amy",NPCB0006,COBOL,DYNAMIC,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",CIFCUSTC,COPYBOOK,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",CIFPOLC,COPYBOOK,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",UTCC1001,COPYBOOK,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",PRCCPRIV,COPYBOOK,,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",UTAB1001,COBOL,DYNAMIC,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",NPCB0006,COBOL,DYNAMIC,Columbus
PRCB0082,COBOL,Rerates,"Hutto, Amy",NPCB0005,COBOL,DYNAMIC,Columbus
PRCB0200,COBOL,Rerates,"Hutto, Amy",UTCB0010,COBOL,STATIC,Columbus
PRCB0200,COBOL,Rerates,"Hutto, Amy",UTCB0070,COBOL,STATIC,Columbus
PRCB0900,COBOL,Rerates,"Hutto, Amy",BPCCE2C0,COPYBOOK,,Columbus
PRCB0900,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC,Columbus
PRCB0910,COBOL,Rerates,"Hutto, Amy",BPCCE2C0,COPYBOOK,,Columbus
PRCB0910,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC,Columbus
PRCB120,COBOL,Rerates,"Hutto, Amy",UTCB0130,COBOL,STATIC,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",UUCC5057,COPYBOOK,,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
PRCB1240,COBOL,Rerates,"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",UUCC5057,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",UUCC5005,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",UUCC5021,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC1401,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCB0037,COBOL,DYNAMIC,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
PRCB2000,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,,Columbus
PRCB2000,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB2000,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC,Columbus
PRCB2001,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,,Columbus
PRCB2001,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,,Columbus
PRCB2001,COBOL,Rerates,"Hutto, Amy",SCPMCONT,DCLGEN,,Columbus
PRCB2001,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB2002,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,,Columbus
PRCB2002,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,,Columbus
PRCB2002,COBOL,Rerates,"Hutto, Amy",SCGMGMST,DCLGEN,,Columbus
PRCB2002,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB2003,COBOL,Rerates,"Hutto, Amy",NPPSTTBL,COPYBOOK,,Columbus
PRCB2003,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,,Columbus
PRCB2003,COBOL,Rerates,"Hutto, Amy",SBBO5900,COPYBOOK,,Columbus
PRCB2003,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB2003,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,,Columbus
PRCB2003,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB2003,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB2005,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC,Columbus
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMBPHTRL,COPYBOOK,,Columbus
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,,Columbus
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,,Columbus
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCCNAV2,COPYBOOK,,Columbus
PRCB2010,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC,Columbus
PRCB2010,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC,Columbus
PRCB2020,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB2020,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,,Columbus
PRCB250,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB250,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC,Columbus
PRCB7000,COBOL,Rerates,"Hutto, Amy",PRCCSICG,COPYBOOK,,Columbus
PRCB7000,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB7000,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
PRCB7000,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
PRCB7010,COBOL,Rerates,"Hutto, Amy",PRCCSICP,COPYBOOK,,Columbus
PRCB7010,COBOL,Rerates,"Hutto, Amy",PRCCSICG,COPYBOOK,,Columbus
PRCB7010,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
PRCB7010,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,,Columbus
