component_name,file_name,open_mode,closed,read,write,rewrite,start,release,delete,sort,merge,optional,instance
NPCB1600,WEB-ENR-GRP-EXCP,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB1600,WEB-ENR-DFLT-AGT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB1600,WEB-ENR-CASE-AGT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB1605,WEB-ENR-DFLT-CASE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB1605,WEB-ENR-CASE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB1605,WEB-ENR-CASE-EXCP,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB1605,WEB-ENR-GRP-EXCP,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB1605,WEB-ENR-DFLT-AGT,INPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB1605,WEB-ENR-CASE-AGT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB1610,WEB-ENR-DFLT-CASE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB1610,WEB-ALT-ENR-CASE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB1620,WEB-DFLT-CASE-HIST,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB1620,WEB-CASE-HIST,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2000,PEN-INPUT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2000,PEND-CODE-TABLE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2000,ENROLLMENT-EXTENSION-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2000,PEN-OUTPUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2070,MINI-RATEBOOK-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2070,WORK-RATEBOOK-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2070,REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2071,WORK-RATEBOOK-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2071,XTRA-RATEBOOK-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2071,REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2071,REPORT-02-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2072,PARM-DATA-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2072,XTRA-RATEBOOK-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2072,REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2073,REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2074,WORK-RATEBOOK-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2074,MINI-RATEBOOK-FILE,I-O,Yes,No,Yes,Yes,No,No,No,No,No,No,Columbus
NPCB2074,REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2079,MINI-RATEBOOK-FILE,I-O,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Columbus
NPCB2079,REPORT-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2100,PEN-BASE-DATA,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2100,SMART-APP-CNTRL,I-O,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2100,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2170,DATE-IN,INPUT,No,No,No,No,No,No,No,No,No,No,Columbus
NPCB2170,VS-FILE,I-O,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2172,VS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2172,OUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2177,OUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2177,VS-FILE,I-O,Yes,No,No,No,Yes,No,No,No,No,No,Columbus
NPCB2200,NEW-GROUP-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2200,MKT-GROUP-TRIGGER,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2200,MKT-MASTER-GROUP-TRIGGER,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2210,DC10-DATE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2210,POLICY-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2210,MKT-GROUP-TRIGGER,I-O,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2210,MKT-MASTER-GROUP-TRIGGER,I-O,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2210,MKT-GROUP-EXTRACT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2210,MKT-MST-GROUP-EXTRACT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2400,NBIZ-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2400,T26-MAINT-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2500,CYLFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2500,STATEFL,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2500,POWWK,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2500,EXTRPIWK,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2500,EXTRPOWK,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2500,EXTRACIN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2500,EXTRACOT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2500,FAILURE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2550,IN-XNPACTI,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB2550,OUT-XNPACTO,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2550,OUT-XERROR,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2600,IN-PROD-EXTRCT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2600,IN-SYS,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2600,DATEIN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2600,POLICY-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2600,REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2600,LOG-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB2645,INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2645,OUTPUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB2650,OUTPUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3000,CORRSPCDE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB3000,EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3000,PRINT-FILE-1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3005,DC10-DATECARD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3005,PRINT-FILE-1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3010,REPLACE-POLS-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3010,REPLACE-POLS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3010,REJECT-POLS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3015,REJECT-INSURER,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3015,RPTFILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3016,PASSED-INSURER,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3016,RPTFILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3020,MERACTS,INPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3020,REPLPOLS,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3020,MERGACTO,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3020,NB80EXTR,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3025,DC10-DATECARD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3025,PRINT-FILE-1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3025,COMPCODE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3030,REPLACE-POLS-IN,I-O,Yes,No,No,Yes,No,No,No,No,No,No,Columbus
NPCB3030,REPLACE-SUMM-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3030,REPLACE-SUMM-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3050,REPLACE-POLS-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3050,REPLACE-LETT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3060,REPLACE-POLS-IN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB3060,REPLACE-POLS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3060,REJECT-POLS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3060,REJECT-REPORT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3060,OUTFIL-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3080,REPLACE-POLS-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3080,OUTFIL-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3090,REPLACE-POLS-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3090,OUTFIL-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3100,EXTREME-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3100,EXTREME-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3100,AUDIT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3100,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB3130,ACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3130,REPLIN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB3130,COMPANY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB4010,PCS-FILE,I-O,Yes,Yes,No,Yes,No,No,No,No,No,No,Columbus
NPCB4020,PROCESS-CONTROL,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB4020,SUMMARY-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB4030,RPT1-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB4030,RPT2-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB4030,RPT3-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB4030,RPT4-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB4030,RPT5-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB4030,CYCLE-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB5000,PA-PEN-LEFTOVER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB5000,PC-PEN-LEFTOVER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB5000,PRINT-FILE-STATS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB5010,PENDAT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6000,NBIZFILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB6000,OUTPUT-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB6000,OUTPUT-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB6100,NBIZFILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB6100,OUTPUT-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB6200,SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6200,CYCLEDT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6200,REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB6400,SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6400,CYCLEDT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6400,REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB6600,SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6600,CYCLEDT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6600,REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB6800,SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6800,CYCLEDT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6800,REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB6900,SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6900,ISSUED-FAILED-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB6900,REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB7000,PARM-DATA,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7001,PARM-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7100,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7100,OTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7200,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7300,RB-CARDS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7300,BATCHID-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7400,COMPANY,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7500,BATCHID-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7500,MESSAGE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7500,COMPANY,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7700,COMPANY,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7800,RB-PLANS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7800,RB-CARDS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7800,RB-CARDS-ERROR,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7800,BATCHID-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7800,COMPANY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7800,SOURCE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7900,IN-PLANIDS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB7900,OUT-PLANIDS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB7900,COMPANY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8000,CYCLE-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB8000,ENVIRON-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB8000,PEN-DAT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8000,DUP-CNV-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8000,EMAIL-DETAIL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB8000,NO-PENDING,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8001,CYCLE-DATE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8001,ENVIRON-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8100,CYCLE-DATE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8100,ENVIRON-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8100,PEN-DAT-FILE,INPUT,Yes,Yes,No,No,Yes,No,No,No,No,No,Columbus
NPCB8100,OUT-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB8200,COMPCODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8200,CYCLDATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB8200,EXTRACTD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB8201,EXTRACTD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB8201,PROBLEMS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB8201,REPORT01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB8205,MILRANKS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB8205,MILBRANC-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB8205,MILBRRNK-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB8205,MILSTATS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9011,IN-POLS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9011,OUT-ADVISOR-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9012,IN-ADVISOR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9012,OUT-ADVISOR-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9014,IN-ADVISOR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9014,IN-OAMHIC-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9014,OUT-OAMADV-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9015,IN-ADVISOR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9015,POLPRNT-FILEA,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9015,IN-NBIZMSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9015,IN-CONV-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9015,OUT-EFSADV-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9016,ACF-FILE,INPUT,No,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9020,CNTRL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9020,POLICY-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9020,POLICY-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9020,NONEOS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9020,EOS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9020,EOS-NEW,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9021,CNTRL-FILE,,No,No,No,No,No,No,No,No,No,No,Columbus
NPCB9021,POLICY-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9021,POLICY-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9021,EOS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9025,CNTRL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9025,POLICY-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9025,POLICY-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9025,NONEOS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9025,EOS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9025,EOS-NEW,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9026,CNTRL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9026,POLICY-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9026,POLICY-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9026,NONEOS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9026,SPLIT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9030,EOS-NEW-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9030,EOS-NEW-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9030,ETIROP-FILE,INPUT,Yes,Yes,No,No,Yes,No,No,No,No,No,Columbus
NPCB9030,TERM-PAGE,INPUT,Yes,Yes,No,No,Yes,No,No,No,No,No,Columbus
NPCB9035,EOS-NEW-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9035,EOS-NEW-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9035,DL34-NEW-IN,INPUT,Yes,Yes,No,No,Yes,No,No,No,No,No,Columbus
NPCB9035,ENDR-FLE-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9036,GUTH-TEMP-FLE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9036,POL-GUTH-NEW,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9036,POL-ADGUTH-MACH,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9036,POL-REPRNT-MACH,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9040,EOS-EXC-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9040,EOS-NEW-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9040,EOS-NEW-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9040,EOS-ACT-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9040,EOS-TRM-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCB9040,POLRMK-OUTPUT,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9070,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9070,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9080,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9080,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9090,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9090,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9100,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9100,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9130,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9130,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9520,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9520,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9521,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9521,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9522,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9522,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9525,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9525,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9550,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9550,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9555,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9555,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9560,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9560,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9565,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9565,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9570,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
